frame;label;landmark_0_x;landmark_0_y;landmark_0_z;landmark_1_x;landmark_1_y;landmark_1_z;landmark_2_x;landmark_2_y;landmark_2_z;landmark_3_x;landmark_3_y;landmark_3_z;landmark_4_x;landmark_4_y;landmark_4_z;landmark_5_x;landmark_5_y;landmark_5_z;landmark_6_x;landmark_6_y;landmark_6_z;landmark_7_x;landmark_7_y;landmark_7_z;landmark_8_x;landmark_8_y;landmark_8_z;landmark_9_x;landmark_9_y;landmark_9_z;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_15_x;landmark_15_y;landmark_15_z;landmark_16_x;landmark_16_y;landmark_16_z;landmark_17_x;landmark_17_y;landmark_17_z;landmark_18_x;landmark_18_y;landmark_18_z;landmark_19_x;landmark_19_y;landmark_19_z;landmark_20_x;landmark_20_y;landmark_20_z;landmark_21_x;landmark_21_y;landmark_21_z;landmark_22_x;landmark_22_y;landmark_22_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;landmark_27_x;landmark_27_y;landmark_27_z;landmark_28_x;landmark_28_y;landmark_28_z;landmark_29_x;landmark_29_y;landmark_29_z;landmark_30_x;landmark_30_y;landmark_30_z;landmark_31_x;landmark_31_y;landmark_31_z;landmark_32_x;landmark_32_y;landmark_32_z
26;sentarse;0.511080682;0.279016495;-0.141262561;0.515489221;0.269862592;-0.129860505;0.517679155;0.269993842;-0.129857704;0.520049214;0.270180792;-0.129887834;0.506942272;0.269966871;-0.129496083;0.504019678;0.270448506;-0.1295425;0.501591206;0.2709575;-0.129548222;0.523480415;0.27766484;-0.067276292;0.498852134;0.278630495;-0.067587569;0.515849948;0.29226777;-0.11820931;0.505545557;0.292207718;-0.118446536;0.541471541;0.347573131;-0.031449392;0.481040061;0.34722501;-0.029201835;0.547902286;0.432578713;-0.018062804;0.473511726;0.432679057;-0.010714046;0.553230166;0.51245594;-0.055814546;0.464443058;0.512254715;-0.040420882;0.554950058;0.536411703;-0.06812758;0.460529268;0.532027185;-0.052321214;0.55204618;0.537074089;-0.083081603;0.46228838;0.534292459;-0.070575126;0.549928546;0.529454291;-0.062725946;0.465103924;0.529294431;-0.048357215;0.528412759;0.487844288;-0.001836816;0.491265386;0.485337377;0.001880034;0.529224277;0.543172956;-0.231330097;0.484604895;0.534806609;-0.208292767;0.528325558;0.677609265;-0.142234311;0.482845277;0.669629335;-0.12765725;0.525639713;0.688533247;-0.13695164;0.48536846;0.681663454;-0.12274795;0.525612414;0.727775693;-0.231543973;0.480195731;0.722521901;-0.217248619
27;sentarse;0.51102668;0.279074878;-0.141682342;0.51546669;0.269868374;-0.130214557;0.517626584;0.269987345;-0.130210772;0.519994617;0.270166993;-0.130239442;0.506903052;0.270004213;-0.12996459;0.504009664;0.270491928;-0.130011648;0.501580656;0.270991594;-0.130017772;0.523425162;0.277683705;-0.067870326;0.498848438;0.27867946;-0.06788861;0.51582092;0.292350769;-0.118650049;0.505509019;0.292280883;-0.118834786;0.54146558;0.347678035;-0.031749107;0.48101905;0.347289622;-0.02972216;0.547902226;0.432617158;-0.018091576;0.473490238;0.432970583;-0.011584004;0.553194821;0.512480617;-0.055104952;0.464452744;0.512438059;-0.040899191;0.554912925;0.536400497;-0.067225888;0.460540593;0.532165706;-0.052818581;0.552010119;0.537053883;-0.082209513;0.462299287;0.534390152;-0.071047209;0.549895108;0.52945435;-0.062030256;0.465113431;0.529394805;-0.048844449;0.528449178;0.487868458;-0.001761869;0.491264373;0.485376209;0.001806381;0.5292027;0.54309684;-0.229245573;0.484614581;0.534834266;-0.208018988;0.528262198;0.677579224;-0.14111203;0.482845902;0.669560552;-0.127427146;0.525410891;0.688487828;-0.135916635;0.485376745;0.681614697;-0.122526594;0.52560395;0.727851629;-0.230243042;0.480166763;0.722606659;-0.217109308
28;sentarse;0.510996878;0.27911061;-0.141692862;0.515449882;0.269870758;-0.13014695;0.517588794;0.269979626;-0.130141869;0.519955575;0.270155758;-0.130169064;0.506876349;0.270043135;-0.130033344;0.504004419;0.270539135;-0.1300814;0.501576364;0.271038443;-0.130088225;0.523390234;0.277697027;-0.068046361;0.498845845;0.278735608;-0.068128824;0.515808642;0.292388439;-0.118717685;0.505490243;0.292325139;-0.118948407;0.541480601;0.347756982;-0.031797834;0.481003493;0.34731105;-0.030102482;0.547910333;0.432638854;-0.017848253;0.473466367;0.433099568;-0.012573389;0.553167045;0.512502789;-0.054348771;0.464436203;0.512605965;-0.041232925;0.554889083;0.536387146;-0.066347323;0.460341901;0.532250643;-0.053090923;0.551975608;0.537031293;-0.081324786;0.462165147;0.534439802;-0.071082093;0.549867272;0.529453933;-0.061295319;0.465030819;0.529460907;-0.049092937;0.528466165;0.487880439;-0.001733425;0.491264194;0.485391527;0.001778257;0.529181063;0.543069959;-0.227832586;0.484640241;0.534758031;-0.207696736;0.528226852;0.677565396;-0.139156491;0.482825965;0.66952306;-0.127316982;0.525352418;0.688436925;-0.13386853;0.485334307;0.68159461;-0.122406222;0.525594652;0.727837861;-0.228258118;0.480170876;0.722584605;-0.216974437
29;sentarse;0.510968328;0.279116124;-0.141621307;0.515435457;0.269841015;-0.130021021;0.51755935;0.269943804;-0.130015537;0.519926727;0.270120054;-0.130042031;0.506839454;0.270048887;-0.129929483;0.503993571;0.270559162;-0.129978642;0.501568735;0.271060675;-0.129986674;0.523366272;0.27769509;-0.067935325;0.498841792;0.278769076;-0.06801068;0.515799224;0.292396575;-0.118644804;0.505471528;0.292343974;-0.118853539;0.541504741;0.347813666;-0.031442318;0.480972886;0.347395658;-0.030157387;0.547915637;0.432670176;-0.017294439;0.473446012;0.433188766;-0.012625124;0.553160608;0.512510359;-0.054035567;0.464441776;0.512597799;-0.041276589;0.554872453;0.536362231;-0.066050686;0.460349381;0.532249033;-0.05315252;0.551949263;0.5370152;-0.081117801;0.462171972;0.534402013;-0.071264677;0.549843252;0.529447973;-0.061016444;0.465033978;0.529365361;-0.049234368;0.528463364;0.48788321;-0.001728697;0.491257697;0.485429049;0.001773444;0.529134393;0.542991936;-0.227857351;0.484654844;0.534329236;-0.207846403;0.528116345;0.677545547;-0.139918253;0.482801884;0.669487119;-0.128455609;0.52530396;0.688327491;-0.134850875;0.485305786;0.681539834;-0.123694204;0.525514424;0.727801144;-0.230008289;0.480154812;0.722647011;-0.218717188
30;sentarse;0.510957778;0.279129893;-0.140846044;0.515425086;0.269848138;-0.129216611;0.517553151;0.26995185;-0.129210785;0.51992023;0.270132005;-0.129236713;0.506834269;0.270070016;-0.129189253;0.503990293;0.270586818;-0.129238993;0.50156647;0.271095037;-0.129247889;0.523356915;0.277715623;-0.067250013;0.498840958;0.278809845;-0.067495994;0.515785754;0.292416781;-0.117899187;0.505464971;0.292364269;-0.118146732;0.541505158;0.347859889;-0.030634589;0.480948538;0.347487897;-0.029987684;0.547915578;0.432712942;-0.016128654;0.473408341;0.433249474;-0.012559931;0.553142726;0.512552798;-0.052809063;0.464441597;0.512592971;-0.041633096;0.55486089;0.536344528;-0.064706676;0.46032095;0.532253087;-0.053442489;0.551936805;0.536994576;-0.079852514;0.46215871;0.534381509;-0.071432322;0.549831808;0.529450238;-0.059812669;0.465034336;0.529304147;-0.049529143;0.528460085;0.487872481;-0.001721207;0.491248012;0.485460639;0.00176562;0.529089689;0.54297787;-0.227356806;0.484665364;0.534118474;-0.207701117;0.528020322;0.677528203;-0.139951527;0.482753664;0.669452906;-0.128672913;0.525253057;0.687959194;-0.13497524;0.485240906;0.681379259;-0.124026343;0.525408149;0.727775335;-0.230256796;0.480142176;0.722698808;-0.218967751
31;sentarse;0.510879338;0.279139936;-0.141053334;0.515387177;0.269844025;-0.129442245;0.517506361;0.269935876;-0.129436567;0.519862235;0.270107985;-0.129462689;0.50675565;0.270080745;-0.129396453;0.503945768;0.270607948;-0.129445955;0.501532972;0.271113336;-0.129454672;0.523331344;0.277673602;-0.067444824;0.498826623;0.278814256;-0.067522459;0.515753686;0.292418629;-0.118081622;0.505406737;0.292368382;-0.118287809;0.541492879;0.347853243;-0.030788058;0.480870456;0.347576082;-0.02970322;0.54791224;0.432754159;-0.016411619;0.473406911;0.433299392;-0.011865993;0.553119242;0.512698054;-0.052990176;0.464454323;0.512632847;-0.04179994;0.554838479;0.536375105;-0.064800009;0.460340321;0.532260895;-0.053551853;0.551919818;0.536991119;-0.079890534;0.462162107;0.534382522;-0.071560316;0.549819171;0.529503226;-0.059988305;0.465037853;0.529305458;-0.049686253;0.528447032;0.487828165;-0.001705322;0.491237283;0.485483527;0.001749648;0.528978944;0.542987406;-0.228593886;0.484672874;0.534088552;-0.208980963;0.527917147;0.676988304;-0.140047297;0.48276338;0.669425428;-0.128931701;0.525167465;0.687272131;-0.135020584;0.485242873;0.681360304;-0.12418326;0.525400698;0.727618814;-0.230584368;0.480214149;0.722701728;-0.219601169
32;sentarse;0.510722995;0.279160291;-0.143978864;0.515305102;0.269852459;-0.132434264;0.517436385;0.269942671;-0.132430986;0.519768596;0.270113498;-0.132462785;0.506623924;0.270103067;-0.132207811;0.503863633;0.270633876;-0.132257819;0.501478553;0.271135658;-0.132267639;0.523299873;0.277683198;-0.069936804;0.498806566;0.278827071;-0.069256894;0.515678644;0.292429298;-0.120753311;0.505294144;0.292373687;-0.120726064;0.541490912;0.347875327;-0.032424677;0.480820566;0.347641855;-0.030375574;0.547908843;0.432812542;-0.018002238;0.47338146;0.433330566;-0.011990209;0.553096771;0.51277566;-0.055860456;0.464457929;0.512648106;-0.043029156;0.554818809;0.53637141;-0.068201065;0.460269272;0.532265842;-0.054892134;0.551909506;0.536977589;-0.083627738;0.462127119;0.534383655;-0.0732136;0.549813628;0.529513836;-0.062985018;0.465024829;0.529307127;-0.051074766;0.528427005;0.487795562;-0.001693475;0.491226554;0.485484153;0.001737757;0.528602242;0.543200374;-0.229630545;0.484680474;0.534142733;-0.209099904;0.527755857;0.676928997;-0.140001386;0.482758373;0.669406295;-0.128011644;0.525107801;0.687107205;-0.134873018;0.485176861;0.681276977;-0.123029426;0.525376141;0.727536321;-0.230597496;0.480276525;0.722689092;-0.219462827
33;sentarse;0.510639012;0.279179394;-0.144034386;0.515254736;0.269867033;-0.132493824;0.517389417;0.269956976;-0.132490903;0.519708216;0.270127326;-0.132523239;0.506559551;0.270124108;-0.13225469;0.503823102;0.270655096;-0.132304654;0.501449049;0.271157235;-0.132314757;0.52327615;0.277696401;-0.069960952;0.498792619;0.278842539;-0.069256052;0.515635669;0.292444825;-0.120791204;0.505232096;0.292388082;-0.12074814;0.541484475;0.347894132;-0.032440521;0.480789304;0.347683936;-0.03033586;0.54790622;0.43283087;-0.01807679;0.473346204;0.433287293;-0.011951908;0.553069353;0.512859583;-0.056220662;0.464461058;0.512653232;-0.043234054;0.554783165;0.53638804;-0.068639226;0.460266739;0.532269061;-0.055109087;0.551888406;0.536976516;-0.084162936;0.462113738;0.534376442;-0.073479079;0.549793839;0.529549897;-0.063374542;0.465020984;0.529297292;-0.051307119;0.52841574;0.487798721;-0.001687422;0.491216451;0.485495776;0.001731562;0.528408706;0.543236375;-0.230765492;0.484683365;0.53417021;-0.209058627;0.527627349;0.676892519;-0.140984595;0.482750326;0.669386208;-0.127964765;0.525066555;0.687046826;-0.135879651;0.485122859;0.681258261;-0.122994728;0.525324881;0.727439344;-0.23251012;0.480309218;0.722678602;-0.219310373
34;sentarse;0.51061362;0.279190183;-0.145373002;0.515238643;0.269862831;-0.133830547;0.517372668;0.269952625;-0.1338294;0.519688785;0.270124823;-0.133864269;0.506526351;0.270133704;-0.133541271;0.503800929;0.270671397;-0.133590549;0.501432717;0.271173179;-0.133600488;0.523262143;0.277697831;-0.070982888;0.498776704;0.27885294;-0.069997206;0.515621722;0.292453557;-0.121980295;0.505194485;0.292395473;-0.121856339;0.541472673;0.347897023;-0.033579491;0.480734706;0.347718269;-0.030428389;0.547903597;0.432868034;-0.019724572;0.473323256;0.433332652;-0.011898102;0.553031027;0.512965083;-0.058432769;0.464455456;0.513084173;-0.043620083;0.554732919;0.536410332;-0.071135879;0.460077167;0.532387018;-0.055542707;0.551879346;0.536995351;-0.086735509;0.461878091;0.534446418;-0.074243434;0.549788535;0.529627562;-0.065617755;0.464882553;0.529409885;-0.051861279;0.528412402;0.487801403;-0.00168272;0.491218388;0.485515565;0.001726578;0.52830708;0.54351449;-0.230662271;0.484662056;0.53440243;-0.209057197;0.527500272;0.676887393;-0.13995032;0.48278743;0.669359446;-0.127665222;0.524989307;0.687039614;-0.134720564;0.485145181;0.681200802;-0.122661427;0.525248289;0.727428138;-0.231705949;0.48031196;0.722687304;-0.219215646
35;sentarse;0.510504186;0.27924332;-0.146681547;0.515193999;0.269875199;-0.135239929;0.517342269;0.269970626;-0.135240614;0.519660711;0.270141274;-0.135275766;0.506461203;0.270143747;-0.134891614;0.503752053;0.270678371;-0.134939268;0.501392663;0.271185458;-0.134949863;0.523257256;0.277721554;-0.072396897;0.498746544;0.278861701;-0.071016788;0.515518963;0.292494982;-0.12325605;0.505076587;0.292405069;-0.12301898;0.54144609;0.347937137;-0.034605205;0.480673462;0.347738624;-0.030881621;0.547882318;0.433166087;-0.020898057;0.47323522;0.433384567;-0.011984755;0.552926123;0.513121188;-0.059894964;0.46445623;0.513290048;-0.04486715;0.554640889;0.536491096;-0.072677478;0.460061044;0.532489181;-0.057107087;0.551777899;0.53706497;-0.088525519;0.461868107;0.534523606;-0.076073244;0.549664438;0.529816329;-0.067186579;0.464866787;0.529498577;-0.053273801;0.528360128;0.487802356;-0.001671313;0.491125256;0.485518456;0.001716115;0.52831769;0.543965578;-0.225919828;0.484493583;0.534418106;-0.209010795;0.527409315;0.677022696;-0.136002794;0.482784539;0.669359684;-0.128725857;0.524875462;0.687122464;-0.130915537;0.48514697;0.681154847;-0.123975582;0.52523762;0.727608263;-0.227371559;0.480206937;0.7227332;-0.220227629
36;sentarse;0.510387003;0.279325694;-0.148600042;0.515142262;0.26991415;-0.137155056;0.517305374;0.270030707;-0.137156785;0.519619405;0.270205259;-0.137190804;0.506391883;0.270180285;-0.136783734;0.503696322;0.270702392;-0.136831746;0.501341999;0.271198094;-0.136843473;0.523249924;0.277813822;-0.074204884;0.498710901;0.278867126;-0.072661489;0.515421152;0.292566955;-0.125163645;0.504965484;0.292431146;-0.124879353;0.5414235;0.348058492;-0.036136203;0.480634689;0.347754985;-0.031793412;0.547833204;0.433378905;-0.022390343;0.473152488;0.433397293;-0.01217304;0.552811086;0.513155699;-0.061486371;0.464457512;0.513484836;-0.045532927;0.554573178;0.536498308;-0.07423266;0.460015446;0.532589316;-0.057758138;0.551683664;0.537072241;-0.090276755;0.461827427;0.534608543;-0.076891743;0.549548805;0.529860377;-0.068832733;0.464840114;0.529594123;-0.05401573;0.52831614;0.487795293;-0.001664748;0.491069317;0.485526353;0.001710552;0.528260469;0.544095993;-0.225717127;0.484371811;0.534436524;-0.208669454;0.527370751;0.677168489;-0.136609301;0.482783973;0.669438124;-0.128839314;0.524835527;0.687293708;-0.131550342;0.485153973;0.681247175;-0.124228619;0.525207579;0.727714062;-0.227863491;0.480145901;0.722806394;-0.220481649
37;sentarse;0.510299504;0.279433101;-0.148396164;0.51509589;0.270013899;-0.136996463;0.517274678;0.270171225;-0.136997029;0.519586444;0.270374626;-0.13703087;0.506340742;0.270249993;-0.136625051;0.503651202;0.270756245;-0.136672348;0.501304924;0.271238506;-0.136683419;0.523226023;0.278018802;-0.074393056;0.498639047;0.278906882;-0.072817221;0.515340149;0.292681038;-0.125072375;0.504865527;0.292470902;-0.124784105;0.541361511;0.348271191;-0.03649617;0.480606943;0.347917974;-0.032085709;0.547767639;0.433851957;-0.022488292;0.473129481;0.433450013;-0.012167924;0.552695334;0.513226151;-0.061238423;0.464454502;0.514018238;-0.045485452;0.554531395;0.536534369;-0.073895261;0.459994197;0.53299737;-0.057649281;0.551603675;0.53709501;-0.089754991;0.461778015;0.535043001;-0.076802656;0.549434006;0.529946744;-0.068499021;0.464804977;0.53004092;-0.053984825;0.528291702;0.487876624;-0.001601145;0.491020948;0.485561639;0.001646876;0.528201878;0.544604003;-0.225527033;0.484272808;0.534638584;-0.208515063;0.527325928;0.677185476;-0.134037405;0.482782573;0.669422686;-0.128129929;0.524766624;0.687291801;-0.128670514;0.485142201;0.681242287;-0.123443224;0.525201023;0.727908909;-0.223580122;0.480011433;0.722889185;-0.21880652
38;sentarse;0.510151863;0.279474795;-0.150480792;0.515013158;0.270058483;-0.139040872;0.517211854;0.270242929;-0.139039785;0.519495606;0.27047506;-0.139072239;0.506247878;0.2702609;-0.13867341;0.503571332;0.270763934;-0.138721973;0.501247525;0.271250993;-0.138732821;0.523151159;0.278164357;-0.076542594;0.498552322;0.278914869;-0.075086616;0.515198112;0.292732626;-0.127252132;0.504704535;0.292475849;-0.126985744;0.541276038;0.34863174;-0.038381182;0.480503649;0.34822309;-0.034476686;0.547687352;0.434397459;-0.02346852;0.473035127;0.433691353;-0.013814519;0.552528381;0.513415575;-0.061882336;0.464376122;0.514558017;-0.046474326;0.554454803;0.536687672;-0.074500777;0.459905148;0.533613205;-0.058398619;0.551451087;0.537209511;-0.090116307;0.461681843;0.535587907;-0.077299073;0.549229801;0.530162215;-0.069020912;0.464729697;0.530605197;-0.054809444;0.528189361;0.487997055;-0.001519812;0.490909427;0.48558569;0.00156295;0.528073788;0.544746697;-0.226169541;0.48426488;0.535808563;-0.208476126;0.527283192;0.677200973;-0.132752582;0.482743114;0.669465184;-0.124887921;0.524736226;0.687345386;-0.127006263;0.485087276;0.681380928;-0.11974626;0.525162578;0.728143275;-0.221925825;0.479897946;0.722935081;-0.215153664
39;sentarse;0.510027766;0.279538304;-0.150124937;0.51494962;0.270130605;-0.138654441;0.517163396;0.270350128;-0.138652235;0.519423664;0.270614475;-0.138684288;0.50618434;0.270288318;-0.138320386;0.503515124;0.270773739;-0.138368979;0.501203597;0.271260917;-0.13837938;0.523075759;0.27833721;-0.076219566;0.498489976;0.278921872;-0.07496427;0.515068233;0.292810261;-0.126931801;0.504577696;0.292485356;-0.126719967;0.541173875;0.348896831;-0.038451064;0.480357975;0.348488808;-0.034596462;0.547634065;0.434829593;-0.023534792;0.472916692;0.434023738;-0.014055336;0.552420855;0.513528526;-0.061746333;0.464311451;0.515247464;-0.046412956;0.554414868;0.536792338;-0.074337117;0.45982486;0.534365416;-0.058284707;0.551378012;0.537283659;-0.089831248;0.461598188;0.536346614;-0.077117801;0.549116552;0.53031379;-0.068826348;0.464671999;0.531426191;-0.054688785;0.528170228;0.488285214;-0.001511777;0.490853161;0.485776156;0.001553907;0.527995169;0.54480499;-0.229164451;0.484215528;0.53623271;-0.208444878;0.527275801;0.677214682;-0.133419842;0.482709229;0.669455886;-0.122277468;0.524731338;0.687347233;-0.127602398;0.485055298;0.681366682;-0.116798557;0.525103211;0.728328943;-0.222707689;0.479839504;0.722954869;-0.212021992
40;sentarse;0.509838879;0.279565752;-0.15051344;0.514844298;0.270145714;-0.13904871;0.517091691;0.270376056;-0.139046162;0.519318819;0.270655006;-0.139079556;0.506036401;0.270299464;-0.138691127;0.503368199;0.270786971;-0.138739496;0.501098931;0.27126056;-0.138749793;0.522987306;0.278394103;-0.076614223;0.498363763;0.278921127;-0.075280666;0.514891922;0.292860836;-0.12730287;0.504376054;0.292492986;-0.12706919;0.541070342;0.348940879;-0.039107285;0.480184138;0.348599195;-0.034665808;0.547572017;0.435028702;-0.024243044;0.472804666;0.434353292;-0.014007898;0.552314699;0.513727009;-0.061986759;0.464129329;0.516417086;-0.046335701;0.554375708;0.53699404;-0.074514829;0.459745258;0.535392106;-0.057983167;0.551246285;0.537427902;-0.089885682;0.461462617;0.537444592;-0.076811001;0.548939705;0.530546427;-0.06898021;0.464515805;0.532436132;-0.054606147;0.528167784;0.488461643;-0.001507273;0.490808964;0.485964924;0.001548387;0.527741134;0.545351148;-0.23009865;0.484245032;0.537429094;-0.20797798;0.527261674;0.677209616;-0.132243797;0.48269406;0.669449389;-0.119923897;0.524721384;0.687280178;-0.126102239;0.484998137;0.681357205;-0.114407636;0.524970293;0.728380978;-0.220775679;0.479731143;0.722959101;-0.209535688
41;sentarse;0.509666562;0.279592842;-0.150232047;0.514696777;0.270168036;-0.138760284;0.516990125;0.270408511;-0.138758123;0.519158006;0.270695418;-0.138791978;0.505884945;0.270306438;-0.138416946;0.503215075;0.270797849;-0.138464823;0.500990152;0.271255821;-0.138474733;0.522883475;0.278444111;-0.076385282;0.498252928;0.278920472;-0.075104341;0.514737785;0.292891324;-0.127044871;0.504214883;0.292499244;-0.126826718;0.54098773;0.348943919;-0.039318401;0.480068237;0.348608553;-0.034533497;0.547499478;0.435030848;-0.024887506;0.472623467;0.434496582;-0.013964375;0.552242279;0.513731718;-0.062151257;0.463813454;0.517341554;-0.045908835;0.554363847;0.537036419;-0.07460168;0.459542751;0.53603518;-0.05732464;0.551176012;0.537468612;-0.089957349;0.461211354;0.538124382;-0.076203071;0.548818231;0.530598879;-0.069125369;0.464247435;0.53309691;-0.05422686;0.528165281;0.48851037;-0.001502103;0.490775466;0.486075163;0.001543306;0.527675271;0.546785653;-0.227613896;0.484320998;0.53823477;-0.207250074;0.527255952;0.677262008;-0.128681734;0.482713699;0.669493973;-0.120244078;0.524726331;0.687266946;-0.122596823;0.485004067;0.68144393;-0.114924744;0.524894118;0.728427231;-0.216979921;0.47973451;0.72295475;-0.209954679
42;sentarse;0.509581923;0.279600054;-0.150649637;0.514606178;0.270175219;-0.139069274;0.516912878;0.270416409;-0.139069229;0.519038737;0.270707309;-0.139103845;0.505812645;0.270317376;-0.138735488;0.503150046;0.270802796;-0.138783783;0.50093621;0.271226883;-0.138794452;0.522818804;0.27846548;-0.07635618;0.498208255;0.278901041;-0.075109132;0.514652431;0.292903751;-0.127349406;0.504130006;0.292507619;-0.127145022;0.540929615;0.348957956;-0.039319184;0.479974449;0.348609567;-0.034438897;0.547406018;0.435045838;-0.025336768;0.472468734;0.434514672;-0.013931127;0.552197874;0.513749361;-0.063442409;0.463533252;0.517686605;-0.04614456;0.554353714;0.537066519;-0.07616663;0.459298223;0.53630954;-0.057691284;0.551126182;0.53749299;-0.09184584;0.460921705;0.538365483;-0.07680925;0.548729658;0.530636668;-0.070535898;0.463956743;0.533358097;-0.054545403;0.528143644;0.488580555;-0.001498032;0.490692616;0.486237198;0.00153966;0.527635872;0.547285497;-0.227637962;0.484409958;0.538435042;-0.207402468;0.527252614;0.677266181;-0.129892409;0.482783109;0.669468164;-0.121485144;0.524736881;0.687231898;-0.12391872;0.485027373;0.681438863;-0.116469763;0.524867594;0.728425741;-0.21818471;0.479799151;0.722878516;-0.212411538
